scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V4348,15,4348,2022-01-25,l'ensemble du projet de loi relatif à la restitution ou la remise de certains biens culturels aux ayants droit de leurs propriétaires victimes de persécutions antisémites (première lecture).,l'ensemble du projet de loi relatif à la restitution ou la remise de certains biens culturels aux ayants droit de leurs propriétaires victimes de persécutions antisémites (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,97,97,97,0,0,1,"Président du groupe ""La République en Marche""Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25699
VTANR5L15V4349,15,4349,2022-01-26,l'ensemble du projet de loi ratifiant l'ordonnance n° 2021-484 du 21 avril 2021 relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes et aux conditions d'exercice de cette représentation et portant habilitation du Gouvernement à compléter par ordonnance les règles organisant le dialogue social avec les plateformes (texte de la commission mixte paritaire).,l'ensemble du projet de loi ratifiant l'ordonnance n° 2021-484 du 21 avril 2021 relative aux modalités de représentation des travailleurs indépendants recourant pour leur activité aux plateformes et aux conditions d'exercice de cette représentation et portant habilitation du Gouvernement à compléter par ordonnance les règles organisant le dialogue social avec les plateformes (texte de la commission mixte paritaire).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,86,72,65,7,14,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25701
VTANR5L15V4350,15,4350,2022-01-26,l'ensemble du projet de loi ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace (première lecture).,l'ensemble du projet de loi ratifiant les ordonnances prises sur le fondement de l'article 13 de la loi n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,57,52,52,0,5,1,"Président du groupe ""La République en Marche""Président du groupe ""Les Républicains""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25701
VTANR5L15V4351,15,4351,2022-01-26,l'ensemble de la proposition de loi pour garantir l'égalité et la liberté dans l'attribution et le choix du nom (première lecture).,l'ensemble de la proposition de loi pour garantir l'égalité et la liberté dans l'attribution et le choix du nom (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,56,54,49,5,2,1,"Président du groupe ""La République en Marche""Président du groupe ""Agir Ensemble""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25702
VTANR5L15V4352,15,4352,2022-01-27,l'ensemble de la proposition de loi organique relative aux lois de financement de la sécurité sociale (nouvelle lecture).,l'ensemble de la proposition de loi organique relative aux lois de financement de la sécurité sociale (nouvelle lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,47,44,40,4,3,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25703
VTANR5L15V4353,15,4353,2022-01-27,l'ensemble du projet de loi autorisant la ratification de la convention du Conseil de l'Europe contre le trafic d'organes humains (première lecture).,l'ensemble du projet de loi autorisant la ratification de la convention du Conseil de l'Europe contre le trafic d'organes humains (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,38,38,38,0,0,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25703
VTANR5L15V4354,15,4354,2022-01-27,"l'ensemble du projet de loi autorisant l'approbation de l'avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République argentine du 4 avril 1979, en vie d'éviter les doubles impositions et de prévenir l'évasion fiscale en matière d'impôts sur le revenu et sur la fortune (première lecture).","l'ensemble du projet de loi autorisant l'approbation de l'avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République argentine du 4 avril 1979, en vie d'éviter les doubles impositions et de prévenir l'évasion fiscale en matière d'impôts sur le revenu et sur la fortune (première lecture).",SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,27,27,26,1,0,1,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25703
VTANR5L15V4355,15,4355,2022-01-27,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République de Maurice relatif à la coopération en matière de défense et au statut des forces (première lecture).,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République de Maurice relatif à la coopération en matière de défense et au statut des forces (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,29,29,28,1,0,1,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25704
VTANR5L15V4356,15,4356,2022-01-27,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de l'État du Qatar relatif au statut de leurs forces (première lecture).,l'ensemble du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de l'État du Qatar relatif au statut de leurs forces (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,36,35,32,3,1,1,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25704
VTANR5L15V4357,15,4357,2022-02-03,la proposition de résolution pour une représentation plus juste des Français à l'Assemblée nationale (article 34-1 de la Constitution).,la proposition de résolution pour une représentation plus juste des Français à l'Assemblée nationale (article 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,67,65,65,0,2,1,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25744
VTANR5L15V4358,15,4358,2022-02-03,la proposition de résolution pour la création du conseiller territorial (article 34-1 de la Constitution).,la proposition de résolution pour la création du conseiller territorial (article 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,92,90,88,2,2,1,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25744
VTANR5L15V4359,15,4359,2022-02-03,la proposition de résolution pour le développement de la participation citoyenne comme pilier de notre modèle démocratique (article 34-1 de la Constitution).,la proposition de résolution pour le développement de la participation citoyenne comme pilier de notre modèle démocratique (article 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,104,100,99,1,4,1,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25744
VTANR5L15V4360,15,4360,2022-02-03,la proposition de loi visant à renforcer la parité dans les fonctions électives et exécutives du bloc communal (première lecture).,la proposition de loi visant à renforcer la parité dans les fonctions électives et exécutives du bloc communal (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,111,108,105,3,3,0,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25757
VTANR5L15V4361,15,4361,2022-02-03,l'amendement n° 9 de M. Barrot à l'article premier de la proposition de loi visant à rétablir le vote par correspondance (première lecture).,l'amendement n° 9 de M. Barrot à l'article premier de la proposition de loi visant à rétablir le vote par correspondance (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,103,100,45,55,3,0,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25757
VTANR5L15V4362,15,4362,2022-02-03,l'ensemble de la proposition de loi relative à l'interdiction progressive des additifs nitrés dans les produits de charcuterie (première lecture).,l'ensemble de la proposition de loi relative à l'interdiction progressive des additifs nitrés dans les produits de charcuterie (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,95,94,93,1,1,0,"Président du groupe ""Mouvement Démocrate (MoDem) et Démocrates apparentés""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25757
VTANR5L15V4363,15,4363,2022-02-04,l'amendement de suppression n° 1 de M. Mbaye à l'article premier de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 1 de M. Mbaye à l'article premier de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,64,64,36,28,0,0,"Président du groupe ""La République en Marche""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
VTANR5L15V4364,15,4364,2022-02-04,l'amendement de suppression n° 2 de M. Mbaye à l'article 2 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 2 de M. Mbaye à l'article 2 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,63,63,38,25,0,0,"Président du groupe ""La République en Marche""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
VTANR5L15V4365,15,4365,2022-02-04,l'amendement de suppression n° 3 de M. Mbaye à l'article 3 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 3 de M. Mbaye à l'article 3 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,61,61,38,23,0,0,"Président du groupe ""La République en Marche""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
VTANR5L15V4366,15,4366,2022-02-04,l'amendement de suppression n° 4 de M. Mbaye à l'article 4 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 4 de M. Mbaye à l'article 4 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,60,60,35,25,0,0,"Président du groupe ""La République en Marche""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
VTANR5L15V4367,15,4367,2022-02-04,l'amendement de suppression n° 5 de M. Mbaye à l'article 5 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 5 de M. Mbaye à l'article 5 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,59,59,37,22,0,0,"Président du groupe ""La République en Marche""Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
VTANR5L15V4368,15,4368,2022-02-04,l'amendement de suppression n° 6 de M. Mbaye à l'article 6 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,l'amendement de suppression n° 6 de M. Mbaye à l'article 6 de la proposition de loi visant à garantir le respect éthique du don d'organes par nos partenaires non européens (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,60,60,37,23,0,0,"Président du groupe ""La République en Marche""",PO717460,SCR5A2022O1,RUANR5L15S2022IDS25748
