acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group,dim1_sen_space,dim2_sen_space
PA345937,0.5759263241147763,0.6669473751463952,Poisson,Jean-Frédéric,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Yvelines,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Frédéric Poisson,0.5759263241147763,0.7041797965480273,199,0.4616419344258717,0.2097077253158779,0.4713056535876686,éloigné,False,True,155.0,0.7788944723618091,575.0,70,29,39,2,0,0.0285714285714285,0.0,0.9714285714285714,68,61,7,0.8970588235294118,,Opposition,Yvelines,1963-01-22,36.5,188.0,0.8448405459204027,0.4380424195850341
PA345994,-0.2820035102486211,-0.1907306270544383,Drapeau,Jean-Luc,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Deux-Sèvres,Technicien des services vétérinaires,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Luc Drapeau,-0.2820035102486211,-0.2013781883843403,316,-0.3421714223457844,-0.2915641736600459,0.1174205338396875,intermédiaire,False,False,196.0,0.620253164556962,228.0,42,42,0,0,0,0.0,0.0,1.0,42,42,0,1.0,,Majoritaire,Deux-Sèvres,1953-09-26,109.5,94.0,-0.5505954317867958,0.16097033149129925
PA346,0.3506639908380488,0.2599755345263521,Balkany,Patrick,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Hauts-de-Seine,Directeur de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Patrick Balkany,0.3506639908380488,0.2744887015561721,199,0.4616419344258717,0.2097077253158779,0.1218316732455179,intermédiaire,False,False,51.0,0.2562814070351759,467.0,48,25,21,2,0,0.0416666666666666,0.0,0.9583333333333334,46,46,0,1.0,,Opposition,Hauts-de-Seine,1948-08-16,72.0,36.5,0.3519108090820033,0.18668869523614834
PA346170,-0.0519576418444823,-0.334328578465581,Moignard,Jacques,PO656022,RRDP,"Radical, républicain, démocrate et progressiste",RRDP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Tarn-et-Garonne,Retraité de l'éducation spécialisée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Jacques Moignard,-0.0519576418444823,-0.3529925135583713,19,-0.1123661490660445,-0.1069845907361397,0.2352328134029389,intermédiaire,False,False,13.0,0.6842105263157895,369.0,134,106,27,1,0,0.0074626865671641,0.0,0.9925373134328358,126,121,5,0.9603174603174603,,Minoritaire,Tarn-et-Garonne,1951-08-08,3.0,10.0,-0.4364751337850986,-0.13179410215523857
PA346876,0.2443057232852739,0.2051240934477655,Solère,Thierry,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Hauts-de-Seine,Cadre supérieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Thierry Solère,0.2443057232852739,0.2165751718558612,199,0.4616419344258717,0.2097077253158779,0.2173845402830038,intermédiaire,False,False,8.0,0.0402010050251256,421.0,67,31,35,1,0,0.0149253731343283,0.0,0.9850746268656716,66,64,2,0.9696969696969696,,Opposition,Hauts-de-Seine,1971-08-17,10.0,127.5,0.21475050908235954,0.2029173821357243
PA346886,0.3934914719145403,0.0322693079692241,Lefebvre,Frédéric,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Français établis hors de France,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Frédéric Lefebvre,0.3934914719145403,0.0340707461597343,199,0.4616419344258717,0.2097077253158779,0.190075978206068,intermédiaire,False,False,86.0,0.4321608040201005,504.0,40,13,22,5,0,0.125,0.0,0.875,35,34,1,0.9714285714285714,,Opposition,Français établis hors de France,1963-10-14,192.5,119.5,0.23325599091342386,-0.06528149898665198
PA356,-0.2370467682117277,-0.3879690918472267,Bapt,Gérard,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Haute-Garonne,Médecin cardiologue,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Gérard Bapt,-0.2370467682117277,-0.4096275153702127,316,-0.3421714223457844,-0.2915641736600459,0.1426362547092501,intermédiaire,False,False,247.0,0.7816455696202531,283.0,34,15,18,1,0,0.0294117647058823,0.0,0.9705882352941176,33,33,0,1.0,,Majoritaire,Haute-Garonne,1946-02-04,242.0,94.0,-0.6460596263637284,-0.06246749928108111
PA369,0.4204466989585879,0.1659397279286593,Baroin,François,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aube,Avocat à la Cour,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,François Baroin,0.4204466989585879,0.1752033341856835,199,0.4616419344258717,0.2097077253158779,0.0601056155487367,proche,True,False,101.0,0.507537688442211,519.0,1,0,1,0,0,0.0,0.0,1.0,1,1,0,1.0,,Opposition,Aube,1965-06-21,4.0,36.5,0.3513908504842928,0.048284975466943714
PA394,-0.1082593194131067,-0.1734734629132856,Bataille,Christian,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12,Nord,Professeur de lettres,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christian Bataille,-0.1082593194131067,-0.1831576408767571,316,-0.3421714223457844,-0.2915641736600459,0.2620310818644663,éloigné,False,True,315.0,0.9968354430379748,361.0,17,12,3,2,0,0.1176470588235294,0.0,0.8823529411764706,15,15,0,1.0,,Majoritaire,Nord,1946-05-13,300.0,94.0,-0.3768956344795288,0.06337497834647966
PA405480,-0.3056840353504795,-0.3936853262308958,Pupponi,François,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Val-d'Oise,Administrateur des Finances publiques adjoint,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,François Pupponi,-0.3056840353504795,-0.4156628592598703,316,-0.3421714223457844,-0.2915641736600459,0.1084438067025681,intermédiaire,False,False,171.0,0.5411392405063291,201.0,31,14,17,0,0,0.0,0.0,1.0,31,29,2,0.935483870967742,,Majoritaire,Val-d'Oise,1962-07-31,109.5,261.0,-0.7139128120350751,-0.022830706390699257
PA417099,0.325787179753405,0.1846511312111604,Robinet,Arnaud,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Marne,Enseignant - Chercheur - Praticien hospitalier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Arnaud Robinet,0.325787179753405,0.1949593039182393,199,0.4616419344258717,0.2097077253158779,0.1381461084332262,intermédiaire,False,False,33.0,0.1658291457286432,448.0,58,26,28,4,0,0.0689655172413793,0.0,0.9310344827586208,54,52,2,0.9629629629629628,,Opposition,Marne,1975-04-30,146.0,144.0,0.2763257846282675,0.12907998607757923
PA422119,0.3965095044715219,0.0981800230095421,Douillet,David,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",12,Yvelines,Sportif de haut niveau - consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,David Douillet,0.3965095044715219,0.1036609351866248,199,0.4616419344258717,0.2097077253158779,0.1291536364702479,intermédiaire,False,False,88.0,0.4422110552763819,506.0,64,37,25,2,0,0.03125,0.0,0.96875,62,61,1,0.9838709677419356,,Opposition,Yvelines,1969-02-17,47.5,78.5,0.2819461510434176,-0.002510511668470855
PA441,-0.3728107462802663,0.3105995059526395,Bello,Huguette,PO656018,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Réunion,Directrice d'école maternelle,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Huguette Bello,-0.3728107462802663,0.3279387625772406,15,-0.2407486590036925,0.3959014098790215,0.1572158061688172,intermédiaire,False,False,2.0,0.1333333333333333,125.0,109,60,27,22,0,0.2018348623853211,0.0,0.7981651376146789,87,75,12,0.8620689655172413,,Minoritaire,Réunion,1950-08-24,14.0,13.0,-0.2861164357960757,0.7134242511829482
PA508,-0.2642149799880599,-0.4105510468297484,Biémouret,Gisèle,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Gers,Assistante parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Gisèle Biémouret,-0.2642149799880599,-0.4334701108399953,316,-0.3421714223457844,-0.2915641736600459,0.1422500716758206,intermédiaire,False,False,224.0,0.7088607594936709,257.0,30,15,15,0,0,0.0,0.0,1.0,30,30,0,1.0,,Majoritaire,Gers,1952-06-16,109.5,94.0,-0.6870621176652683,-0.06674318144055161
PA536,-0.4338908809510211,-0.0589354008002503,Blazy,Jean-Pierre,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Val-d'Oise,Professeur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Pierre Blazy,-0.4338908809510211,-0.0622254769889262,316,-0.3421714223457844,-0.2915641736600459,0.250057203553691,éloigné,False,True,74.0,0.2341772151898734,88.0,11,7,3,1,0,0.0909090909090909,0.0,0.9090909090909092,10,10,0,1.0,,Majoritaire,Val-d'Oise,1949-11-24,294.0,94.0,-0.6001973085350637,0.3906072045629749
PA543,-0.455953984201526,-0.3463866410985324,Bloche,Patrick,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Paris,Directeur commercial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Patrick Bloche,-0.455953984201526,-0.3657237190598117,316,-0.3421714223457844,-0.2915641736600459,0.1263011255630747,intermédiaire,False,False,58.0,0.1835443037974683,71.0,33,13,19,1,0,0.0303030303030303,0.0,0.9696969696969696,32,32,0,1.0,,Majoritaire,Paris,1956-07-04,244.0,94.0,-0.8208289931721751,0.1227174036885591
PA551,-0.326510068276893,0.6054774992088334,Bocquet,Alain,PO656018,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",20,Nord,Éducateur spécialisé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Alain Bocquet,-0.326510068276893,0.6392783570273403,15,-0.2407486590036925,0.3959014098790215,0.22644459927166,intermédiaire,False,False,5.0,0.3333333333333333,172.0,127,48,61,18,0,0.1417322834645669,0.0,0.8582677165354331,109,109,0,1.0,,Minoritaire,Nord,1946-05-06,11.0,3.0,-0.037759312455301966,0.9726311371678947
PA560,-0.3054859223430321,-0.4869222389549275,Boisserie,Daniel,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Haute-Vienne,Architecte,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Daniel Boisserie,-0.3054859223430321,-0.5141047344053619,316,-0.3421714223457844,-0.2915641736600459,0.1987727335079214,intermédiaire,False,False,172.0,0.5443037974683544,202.0,24,13,11,0,0,0.0,0.0,1.0,24,24,0,1.0,,Majoritaire,Haute-Vienne,1946-06-08,109.5,94.0,-0.7786322504181655,-0.11457158699148112
PA563,0.2409291785559703,0.344365208303602,Bompard,Jacques,PO645633,NI,Non inscrit,NI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Vaucluse,Docteur en chirurgie dentaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,,Jacques Bompard,0.2409291785559703,0.3635894395239531,8,0.0715587072873585,0.3020217317389552,0.1745832940041298,intermédiaire,False,False,8.0,1.0,420.0,178,79,89,10,0,0.0561797752808988,0.0,0.9438202247191012,162,141,21,0.8703703703703703,,,Vaucluse,1943-02-24,2.0,6.0,0.3085363993175736,0.34195543103824905
PA588,0.1056751496561408,0.1620800371030535,Borloo,Jean-Louis,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",21,Nord,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Louis Borloo,0.1056751496561408,0.1711281756325566,32,0.1629270516821792,0.1112757391863862,0.076543170645098,proche,True,False,7.0,0.21875,386.0,68,14,30,24,0,0.3529411764705882,0.0,0.6470588235294118,44,43,1,0.9772727272727272,,Opposition,Nord,1951-04-07,31.0,18.0,0.05577683953959248,0.25202494086975025
PA588872,-0.6547697200724263,0.3565287122595599,Duflot,Cécile,PO656014,ECOLO,Écologiste,Écolo,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Cécile Duflot,-0.6547697200724263,0.3764319726235661,18,-0.4806495988477263,0.2028321337218721,0.2322508447121255,intermédiaire,False,False,1.0,0.0555555555555555,9.0,120,51,37,19,13,0.1583333333333333,0.1083333333333333,0.7333333333333333,88,88,0,1.0,,Minoritaire,Paris,1975-04-01,9.0,1.5,-0.5165360802222221,0.944450786575834
PA590031,-0.5773464161031533,-0.1694940928316351,Arif,Kader,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Haute-Garonne,Cadre administratif,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Kader Arif,-0.5773464161031533,-0.1789561219580105,316,-0.3421714223457844,-0.2915641736600459,0.2649686440359183,éloigné,False,True,21.0,0.0664556962025316,26.0,27,14,13,0,0,0.0,0.0,1.0,27,25,2,0.925925925925926,,Majoritaire,Haute-Garonne,1959-07-03,109.5,269.0,-0.8106591874352491,0.3765591659945963
PA590032,-0.5302033021681501,-0.0575648858897171,Hamon,Benoît,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Yvelines,Directeur de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Benoît Hamon,-0.5302033021681501,-0.060778452910522,316,-0.3421714223457844,-0.2915641736600459,0.3001860331636928,éloigné,False,True,30.0,0.0949367088607595,38.0,16,12,2,2,0,0.125,0.0,0.875,14,11,3,0.7857142857142857,,Majoritaire,Yvelines,1967-06-26,302.0,311.0,-0.6888718569872923,0.4554536395352353
PA590034,-0.221531671284338,-0.2025354228481899,Carlotti,Marie-Arlette,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Bouches-du-Rhône,DRH Aéronautique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Arlette Carlotti,-0.221531671284338,-0.2138419883933146,316,-0.3421714223457844,-0.2915641736600459,0.1499335453035353,intermédiaire,False,False,259.0,0.819620253164557,297.0,26,13,13,0,0,0.0,0.0,1.0,26,26,0,1.0,,Majoritaire,Bouches-du-Rhône,1952-01-21,109.5,94.0,-0.5025377021092694,0.109501743574971
PA605036,0.4239018025093201,0.2406424207051239,Abad,Damien,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Ain,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Damien Abad,0.4239018025093201,0.2540763142155907,199,0.4616419344258717,0.2097077253158779,0.048798288247685,proche,True,False,106.0,0.5326633165829145,524.0,54,32,20,2,0,0.037037037037037,0.0,0.9629629629629628,52,52,0,1.0,,Opposition,Ain,1980-04-05,59.5,36.5,0.4066079954443222,0.1194063863217705
PA605069,-0.2242115528903782,-0.2565917375942812,Bricout,Jean-Louis,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aisne,Cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Louis Bricout,-0.2242115528903782,-0.2709160037332555,316,-0.3421714223457844,-0.2915641736600459,0.1230349628614178,intermédiaire,False,False,256.0,0.810126582278481,293.0,42,18,23,1,0,0.0238095238095238,0.0,0.9761904761904762,41,37,4,0.902439024390244,,Majoritaire,Aisne,1957-12-27,233.0,287.0,-0.5426611281572518,0.058155393110204956
PA605076,-0.152018197357146,-0.1191868870089323,Bechtel,Marie-Françoise,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Aisne,Conseiller d'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Françoise Bechtel,-0.152018197357146,-0.1258405100203299,316,-0.3421714223457844,-0.2915641736600459,0.2566557576341897,éloigné,False,True,309.0,0.9778481012658228,350.0,25,10,12,3,0,0.12,0.0,0.88,22,22,0,1.0,,Majoritaire,Aisne,1946-03-19,301.0,94.0,-0.37982794895095406,0.1455651538258887
PA605084,-0.087325270210969,0.0119800426623829,Krabal,Jacques,PO656022,RRDP,"Radical, républicain, démocrate et progressiste",RRDP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Aisne,Retraité de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Jacques Krabal,-0.087325270210969,0.0126488300561671,19,-0.1123661490660445,-0.1069845907361397,0.1215715000050565,intermédiaire,False,False,12.0,0.631578947368421,368.0,182,125,32,25,0,0.1373626373626373,0.0,0.8626373626373627,149,142,7,0.953020134228188,,Minoritaire,Aisne,1948-04-10,16.0,13.0,-0.22831701070367696,0.23179093731485362
PA605131,-0.3049919466198065,-0.4813293782377438,Castaner,Christophe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-de-Haute-Provence,Autre profession,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christophe Castaner,-0.3049919466198065,-0.5081996515326939,316,-0.3421714223457844,-0.2915641736600459,0.1933730753845377,intermédiaire,False,False,174.0,0.5506329113924051,205.0,17,11,6,0,0,0.0,0.0,1.0,17,15,2,0.8823529411764706,,Majoritaire,Alpes-de-Haute-Provence,1966-01-03,109.5,298.5,-0.774279269741152,-0.10940198524901434
PA605143,-0.3719248304725439,-0.1477568862104213,Berger,Karine,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Hautes-Alpes,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Karine Berger,-0.3719248304725439,-0.1560054330334325,316,-0.3421714223457844,-0.2915641736600459,0.1468529918618495,intermédiaire,False,False,109.0,0.3449367088607595,128.0,20,14,6,0,0,0.0,0.0,1.0,20,18,2,0.9,,Majoritaire,Hautes-Alpes,1973-03-11,109.5,289.0,-0.6043616910817395,0.2624804424607794
PA605261,-0.4842122387605619,-0.2661437402831182,Buis,Sabine,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Ardèche,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Sabine Buis,-0.4842122387605619,-0.2810012481778791,316,-0.3421714223457844,-0.2915641736600459,0.1442975812716462,intermédiaire,False,False,43.0,0.1360759493670886,54.0,19,12,7,0,0,0.0,0.0,1.0,19,19,0,1.0,,Majoritaire,Ardèche,1970-09-15,109.5,94.0,-0.7912677477712264,0.2201913289740934
PA605278,-0.5370914706647596,-0.0088373162272402,Léonard,Christophe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Ardennes,Fonctionnaire territorial de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christophe Léonard,-0.5370914706647596,-0.0093306605210983,316,-0.3421714223457844,-0.2915641736600459,0.3434069031782873,éloigné,False,True,28.0,0.0886075949367088,35.0,25,15,8,2,0,0.08,0.0,0.92,22,19,3,0.8636363636363636,,Majoritaire,Ardennes,1971-01-31,289.0,301.5,-0.6613619132120465,0.5078725323086415
PA605349,-0.1713978497493724,-0.4243643046439084,Fabre,Marie-Hélène,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Aude,Permanent politique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marie-Hélène Fabre,-0.1713978497493724,-0.4480544955151814,316,-0.3421714223457844,-0.2915641736600459,0.2163318929022557,intermédiaire,False,False,301.0,0.9525316455696202,341.0,29,15,14,0,0,0.0,0.0,1.0,29,29,0,1.0,,Majoritaire,Aude,1951-07-27,109.5,94.0,-0.6103019012457965,-0.14151079452135956
