acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA793298,0.07542914311334681,-0.6610872423509238,Tivoli,Lionel,PO800520,RN,Rassemblement National,RN,M.,LTI,2.0,Alpes-Maritimes,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/tivoli-lionel-24176,#35495E,Opposition,Lionel Tivoli
PA793306,0.38884649253272474,0.20171393507419041,Pradal,Philippe,PO800514,HOR,Horizons et apparentés,HOR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Alpes-Maritimes,Expert comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#32B3CA,Minoritaire,Philippe Pradal
PA793314,0.09766747056027271,-0.6635669040253523,Masson,Alexandra,PO800520,RN,Rassemblement National,RN,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Alpes-Maritimes,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Alexandra Masson
PA793322,0.19064258796696743,-0.05958537828597401,D'Intorni,Christelle,PO800508,LR,Les Républicains,LR,Mme,CIN,5.0,Alpes-Maritimes,Avocate,https://www.hatvp.fr/pages_nominatives/d-intorni-christelle-20430,#4565AD,Opposition,Christelle D'Intorni
PA793330,0.09368755160245522,-0.841342674540562,Masson,Bryan,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Alpes-Maritimes,Profession intermédiaire administrative de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Bryan Masson
PA793342,0.18000104138198683,-0.08323545044502621,Martin (Alpes-Maritimes),Alexandra,PO800508,LR,Les Républicains,LR,Mme,AMT,8.0,Alpes-Maritimes,Employé civil et agent de service de la fonction publique,https://www.hatvp.fr/pages_nominatives/martin-(alpes-maritimes)-alexandra,#4565AD,Opposition,Alexandra Martin (Alpes-Maritimes)
PA793354,0.10277056988416451,-0.61167372037305,Mélin,Joëlle,PO800520,RN,Rassemblement National,RN,Mme,JME,9.0,Bouches-du-Rhône,Médecin expert judiciaire,https://www.hatvp.fr/pages_nominatives/melin-joelle,#35495E,Opposition,Joëlle Mélin
PA793362,0.04755937976931451,-0.6915090331163013,Gonzalez,José,PO800520,RN,Rassemblement National,RN,M.,JGO,10.0,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/gonzalez-jose-24144,#35495E,Opposition,José Gonzalez
PA793374,0.09818905594377632,-0.6771832979319604,Baubry,Romain,PO800520,RN,Rassemblement National,RN,M.,RBA,15.0,Bouches-du-Rhône,Policier et militaire,https://www.hatvp.fr/pages_nominatives/baubry-romain-24174,#35495E,Opposition,Romain Baubry
PA793382,0.19477706944480122,-0.8626848225746333,Taché,Emmanuel,PO800520,RN,Rassemblement National,RN,M.,ETA,16.0,Bouches-du-Rhône,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/tache-emmanuel-24318,#35495E,Opposition,Emmanuel Taché
PA793394,-0.34019164475229535,0.12298165114583431,Delaporte,Arthur,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,ADE,2.0,Calvados,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/delaporte-arthur-24229,#DF84B5,Opposition,Arthur Delaporte
PA793398,0.32824921664230183,0.14670528345703113,Patrier-Leitus,Jérémie,PO800514,HOR,Horizons et apparentés,HOR,M.,JPI,3.0,Calvados,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/patrier-leitus-jeremie-24284,#32B3CA,Minoritaire,Jérémie Patrier-Leitus
PA793416,0.5623853480684339,0.35897218076471377,Sertin,Freddy,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Calvados,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Freddy Sertin
PA793432,0.08509300566596871,-0.8087397761325926,Allisio,Franck,PO800520,RN,Rassemblement National,RN,M.,FAL,12.0,Bouches-du-Rhône,Profession libérale,https://www.hatvp.fr/pages_nominatives/allisio-franck-24180,#35495E,Opposition,Franck Allisio
PA793444,-0.7598533043713571,0.08916086891285611,Bompard,Manuel,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,MBO,4.0,Bouches-du-Rhône,Ingénieur,https://www.hatvp.fr/pages_nominatives/bompard-manuel-16003,#E42313,Opposition,Manuel Bompard
PA793452,-0.7233123959849883,0.08703460981886411,Davi,Hendrik,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,HDA,5.0,Bouches-du-Rhône,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/davi-hendrik-24305,#E42313,Opposition,Hendrik Davi
PA793464,-0.7164532226856932,0.09505502165940212,Delogu,Sébastien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,SDL,7.0,Bouches-du-Rhône,Sans profession,https://www.hatvp.fr/pages_nominatives/delogu-sebastien-24179,#E42313,Opposition,Sébastien Delogu
PA793476,0.20614803775204013,-0.11209876230443822,Dubois,Francis,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Corrèze,Technicien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Francis Dubois
PA793500,0.42036204412240846,0.30675243122269535,Bordat,Benoît,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Côte-d'Or,Conseiller foncier agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Benoît Bordat
PA793508,0.18634759665911702,-0.13654025783831472,Brigand,Hubert,PO800508,LR,Les Républicains,LR,M.,HBI,4.0,Côte-d'Or,Ancienne profession intermédiaire,https://www.hatvp.fr/pages_nominatives/brigand-hubert-22438,#4565AD,Opposition,Hubert Brigand
PA793520,0.32334944008231054,0.18953807337247913,Cosson,Mickaël,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,MCO,1.0,Côtes-d'Armor,Chargé d'opérations urbanisme,https://www.hatvp.fr/pages_nominatives/cosson-mickael-18183,#CE5215,Minoritaire,Mickaël Cosson
PA793528,0.47695817530788504,0.30736975404925876,Bouloux,Chantal,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Côtes-d'Armor,Directrice d'Ehpad,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Chantal Bouloux
PA793532,-0.7838681667093342,0.12081826946443741,Lepvraud,Murielle,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,MLV,4.0,Côtes-d'Armor,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/lepvraud-murielle-24168,#E42313,Opposition,Murielle Lepvraud
PA793548,0.09792958898937601,-0.8483261111138635,Colombier,Caroline,PO800520,RN,Rassemblement National,RN,Mme,CCO,3.0,Charente,Ancienne avocate / Ancien cadre,https://www.hatvp.fr/pages_nominatives/colombier-caroline-24233,#35495E,Opposition,Caroline Colombier
PA793560,0.40934989746465694,0.22911440006593892,Babault,Anne-Laure,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Charente-Maritime,Cadre administratif et commercial d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Anne-Laure Babault
PA793572,0.40646192688955113,0.21651610431632493,Plassard,Christophe,PO800514,HOR,Horizons et apparentés,HOR,M.,CPL,5.0,Charente-Maritime,Profession libérale,https://www.hatvp.fr/pages_nominatives/plassard-christophe-24298,#32B3CA,Minoritaire,Christophe Plassard
PA793588,0.48006161192096264,0.32529079589798954,Pacquot,Nicolas,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Doubs,Ingénieur et cadre technique d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Nicolas Pacquot
PA793592,0.08734267403765872,-0.7160391658094597,Grangier,Géraldine,PO800520,RN,Rassemblement National,RN,Mme,GGA,4.0,Doubs,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/grangier-geraldine-24345,#35495E,Opposition,Géraldine Grangier
PA793608,0.06880384584725581,-0.7013476859106363,Levavasseur,Katiana,PO800520,RN,Rassemblement National,RN,Mme,KLV,2.0,Eure,Ouvrier de type industriel,https://www.hatvp.fr/pages_nominatives/levavasseur-katiana-24133,#35495E,Opposition,Katiana Levavasseur
PA793616,0.10798679331687092,-0.9005691970474946,Mauvieux,Kévin,PO800520,RN,Rassemblement National,RN,M.,KMA,3.0,Eure,Conseiller en assurance,https://www.hatvp.fr/pages_nominatives/mauvieux-kevin-24160,#35495E,Opposition,Kévin Mauvieux
PA793624,-0.33771477714105114,0.08920103930275632,Brun,Philippe,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,PBR,4.0,Eure,Magistrat administratif,https://www.hatvp.fr/pages_nominatives/brun-philippe-24275,#DF84B5,Opposition,Philippe Brun
PA793632,0.08736557126519622,-0.6904995452991556,Houssin,Timothée,PO800520,RN,Rassemblement National,RN,M.,THO,5.0,Eure,Cadre,https://www.hatvp.fr/pages_nominatives/houssin-timothee-24241,#35495E,Opposition,Timothée Houssin
PA793644,0.35864582772807274,0.19486168841795032,Leclercq,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Eure-et-Loir,Cadre agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Laurent Leclercq
PA793656,0.09879485857790822,-0.8034695012945924,Pollet,Lisette,PO800520,RN,Rassemblement National,RN,Mme,LPO,2.0,Drôme,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/pollet-lisette-24138,#35495E,Opposition,Lisette Pollet
PA793664,-0.44772655550728396,0.16247150068166313,Pochon,Marie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,MPC,3.0,Drôme,Responsable associative,https://www.hatvp.fr/pages_nominatives/pochon-marie-24145,#77AA79,Opposition,Marie Pochon
PA793672,0.10261449768182052,-0.8158563488660263,Loir,Christine,PO800520,RN,Rassemblement National,RN,Mme,CLO,1.0,Eure,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/loir-christine-24283,#35495E,Opposition,Christine Loir
PA793680,-0.7896056463181352,0.10506742858998372,Couturier,Catherine,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Creuse,Ancienne profession intermédiaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Catherine Couturier
PA793688,-0.6917901565328024,0.08307558357798062,Martin,Pascale,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Dordogne,Ancien cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Pascale Martin
PA793696,0.07465618535612621,-0.6986974126168932,Muller,Serge,PO800520,RN,Rassemblement National,RN,M.,SMU,2.0,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/muller-serge-24188,#35495E,Opposition,Serge Muller
PA793708,-0.44954109376584495,0.11512630211297151,Peytavie,Sébastien,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,SPY,4.0,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/peytavie-sebastien-24183,#77AA79,Opposition,Sébastien Peytavie
PA793716,0.37763888236815796,0.22178815825459103,Croizier,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,LCR,1.0,Doubs,"Professeur des écoles, instituteur et assimilé",https://www.hatvp.fr/pages_nominatives/croizier-laurent-24166,#CE5215,Minoritaire,Laurent Croizier
PA793724,-0.6095504217744921,0.09842581065173621,Sala,Michel,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Gard,Ancien cadre du secteur bancaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Michel Sala
PA793736,-0.6127589056691729,0.06158934637662031,Clouet,Hadrien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,HCL,1.0,Haute-Garonne,Sociologue,https://www.hatvp.fr/pages_nominatives/clouet-hadrien-24301,#E42313,Opposition,Hadrien Clouet
PA793744,-0.8608330192564115,0.11160106412162202,Stambach-Terrenoir,Anne,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,AST,2.0,Haute-Garonne,Professeure de piano,https://www.hatvp.fr/pages_nominatives/stambach-terrenoir-anne-24282,#E42313,Opposition,Anne Stambach-Terrenoir
PA793756,-0.7021776814628329,0.07014365959385202,Piquemal,François,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,FPI,4.0,Haute-Garonne,Enseignant,https://www.hatvp.fr/pages_nominatives/piquemal-francois-24200,#E42313,Opposition,François Piquemal
PA793772,-0.7152377736628627,0.10137787654841682,Bex,Christophe,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,CBE,7.0,Haute-Garonne,Retraité,https://www.hatvp.fr/pages_nominatives/bex-christophe-24294,#E42313,Opposition,Christophe Bex
PA793780,-0.46068039511612924,0.11196893898992262,Arrighi,Christine,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,CAR,9.0,Haute-Garonne,Ancien cadre,https://www.hatvp.fr/pages_nominatives/arrighi-christine-24260,#77AA79,Opposition,Christine Arrighi
PA793792,0.3448610243148564,0.20516072396476412,Esquenet-Goxes,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10.0,Haute-Garonne,Informaticien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Laurent Esquenet-Goxes
PA793796,-0.12388244090887592,0.06572844060519452,Taupiac,David,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,DTA,2.0,Gers,Consultant aéronautique,https://www.hatvp.fr/pages_nominatives/taupiac-david-24308,#F8D434,Opposition,David Taupiac
PA793816,-0.34033076514075455,0.11250863249655521,Thomin,Mélanie,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,MTH,6.0,Finistère,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/thomin-melanie-24161,#DF84B5,Opposition,Mélanie Thomin
PA793832,0.09497563253169042,-0.9441530328032709,Gillet,Yoann,PO800520,RN,Rassemblement National,RN,M.,YGI,1.0,Gard,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/gillet-yoann,#35495E,Opposition,Yoann Gillet
PA793844,0.09982096832506061,-0.7956862541024788,Bordes,Pascale,PO800520,RN,Rassemblement National,RN,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Gard,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Pascale Bordes
PA793852,0.13505198103640742,-0.8017681655277072,Meurin,Pierre,PO800520,RN,Rassemblement National,RN,M.,PME,4.0,Gard,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/meurin-pierre-24150,#35495E,Opposition,Pierre Meurin
PA793860,0.41705170788481355,0.25389335996451273,Zgainski,Frédéric,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Gironde,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Frédéric Zgainski
PA793872,-0.7579725714654169,0.11365838635887382,Oziol,Nathalie,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,NOZ,2.0,Hérault,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/oziol-nathalie-24182,#E42313,Opposition,Nathalie Oziol
PA793876,0.45698344221276405,0.29254695187617485,Cristol,Laurence,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Hérault,Médecin spécialiste en onco-gériatrie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Laurence Cristol
PA793884,-0.6266824156593664,0.06784850783342881,Rome,Sébastien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Hérault,"Professeur des écoles, instituteur et assimilé","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Sébastien Rome
PA793892,0.08327159783428742,-0.6914759868331533,Galzy,Stéphanie,PO800520,RN,Rassemblement National,RN,Mme,SGA,5.0,Hérault,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/galzy-stephanie-24211,#35495E,Opposition,Stéphanie Galzy
PA793904,0.06007603825302691,-0.7028931188153769,Lopez-Liguori,Aurélien,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Hérault,Attaché parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Aurélien Lopez-Liguori
PA793912,-0.9329594239771367,0.09915654118056132,Carrière,Sylvain,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,SCA,8.0,Hérault,Employé de commerce,https://www.hatvp.fr/pages_nominatives/carriere-sylvain-24217,#E42313,Opposition,Sylvain Carrière
PA793928,0.10833013294662912,-0.784719669153056,Diaz,Edwige,PO800520,RN,Rassemblement National,RN,Mme,EDI,11.0,Gironde,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/diaz-edwige-24319,#35495E,Opposition,Edwige Diaz
PA793940,0.45705494690916726,0.29081090376421886,Cazenave,Thomas,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Gironde,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Thomas Cazenave
PA793944,0.37432734406646984,0.34073217623088226,Martin (Gironde),Alexandra,PO800538,RE,Renaissance,RE,Mme,AMAR,1.0,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/martin-(gironde)-alexandra-26044,#61468F,Majoritaire,Alexandra Martin (Gironde)
PA793948,-0.47957874418838375,0.17411573641811312,Thierry,Nicolas,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,NTH,2.0,Gironde,Consultant en développement durable,https://www.hatvp.fr/pages_nominatives/thierry-nicolas,#77AA79,Opposition,Nicolas Thierry
PA793964,0.07852945460208172,-0.7893380465883096,de Fournas,Grégoire,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Gironde,Viticulteur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition,Grégoire de Fournas
PA793980,-0.45467290387689135,0.13198247372066313,Fournier,Charles,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,CFO,1.0,Indre-et-Loire,"Consultant, formateur",https://www.hatvp.fr/pages_nominatives/fournier-charles,#77AA79,Opposition,Charles Fournier
PA793992,0.3820366184363915,0.18186296810081543,Alfandari,Henri,PO800514,HOR,Horizons et apparentés,HOR,M.,HAL,3.0,Indre-et-Loire,"Ancien artisan, commerçant, chef d'entreprise",https://www.hatvp.fr/pages_nominatives/alfandari-henri-22152,#32B3CA,Minoritaire,Henri Alfandari
PA794004,0.47977883787604997,0.36021632792089303,Hugues,Servane,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Isère,Professeur des écoles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Servane Hugues
PA794008,-0.48687540423693065,0.15010599647054051,Chatelain,Cyrielle,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,CCH,2.0,Isère,Collaboratrice de cabinet,https://www.hatvp.fr/pages_nominatives/chatelain-cyrielle-24303,#77AA79,Opposition,Cyrielle Chatelain
PA794022,-0.41047676822471335,0.14146684887467192,Iordanoff,Jérémie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,JIO,5.0,Isère,Artiste-peintre,https://www.hatvp.fr/pages_nominatives/iordanoff-jeremie-24286,#77AA79,Opposition,Jérémie Iordanoff
PA794030,0.05134612270040151,-0.6413439096808764,Jolly,Alexis,PO800520,RN,Rassemblement National,RN,M.,AJO,6.0,Isère,Commerçant et assimilé,https://www.hatvp.fr/pages_nominatives/jolly-alexis-24185,#35495E,Opposition,Alexis Jolly
PA794038,0.22457525898925443,-0.11484303109663832,Neuder,Yannick,PO800508,LR,Les Républicains,LR,M.,YNE,7.0,Isère,Cardiologue,https://www.hatvp.fr/pages_nominatives/neuder-yannick,#4565AD,Opposition,Yannick Neuder
PA794058,0.22891297556203602,-0.11123855818314621,Gruet,Justine,PO800508,LR,Les Républicains,LR,Mme,JGE,3.0,Jura,Masseur Kinésithérapeute,https://www.hatvp.fr/pages_nominatives/gruet-justine-24336,#4565AD,Opposition,Justine Gruet
PA794066,-0.5687181767059744,0.08534697423202121,Mathieu,Frédéric,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Ille-et-Vilaine,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Frédéric Mathieu
PA794082,-0.8041587093469741,0.09478415843218081,Hignet,Mathilde,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,MHI,4.0,Ille-et-Vilaine,Ouvrière agricole,https://www.hatvp.fr/pages_nominatives/hignet-mathilde-24156,#E42313,Opposition,Mathilde Hignet
PA794094,-0.34549054399776796,0.14469481806946943,Bouloux,Mickaël,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,MBL,8.0,Ille-et-Vilaine,Ingénieur et cadre technique d'entreprise,https://www.hatvp.fr/pages_nominatives/bouloux-mickael-19909,#DF84B5,Opposition,Mickaël Bouloux
PA794106,-0.7248302211117876,0.10773343321770171,Taurinya,Andrée,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,ATU,2.0,Loire,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/taurinya-andree-24273,#E42313,Opposition,Andrée Taurinya
PA794114,0.37571666439492735,0.15849689822585464,Mandon,Emmanuel,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,EMN,3.0,Loire,Conseiller d'insertion professionnelle,https://www.hatvp.fr/pages_nominatives/mandon-emmanuel,#CE5215,Minoritaire,Emmanuel Mandon
PA794118,0.20300234878011522,-0.07121037227192932,Vermorel-Marques,Antoine,PO800508,LR,Les Républicains,LR,M.,AVE,5.0,Loire,Conseiller parlementaire,https://www.hatvp.fr/pages_nominatives/vermorel-marques-antoine-20369,#4565AD,Opposition,Antoine Vermorel-Marques
PA794130,-0.6361108885383238,0.05256285035308421,Kerbrat,Andy,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,AKE,2.0,Loire-Atlantique,Chargé d'assistance automobile,https://www.hatvp.fr/pages_nominatives/kerbrat-andy-24190,#E42313,Opposition,Andy Kerbrat
PA794138,-0.6799933769846005,0.08327874065410351,Amiot,Ségolène,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,SAM,3.0,Loire-Atlantique,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/amiot-segolene-24206,#E42313,Opposition,Ségolène Amiot
PA794146,-0.5441199751213733,0.17511981418651754,Laernoes,Julie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,JLR,4.0,Loire-Atlantique,Ancien cadre,https://www.hatvp.fr/pages_nominatives/laernoes-julie-17811,#77AA79,Opposition,Julie Laernoes
PA794154,-0.47839710463413593,0.17683042304858543,Raux,Jean-Claude,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,JRX,6.0,Loire-Atlantique,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/raux-jean-claude-24342,#77AA79,Opposition,Jean-Claude Raux
