acteur_id,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique
PA722390,Corneloup,Josiane,PO800508,LR,Les Républicains,LR,Mme,JCR,2.0,Saône-et-Loire,Pharmacien,https://www.hatvp.fr/pages_nominatives/corneloup-josiane-2422,#4565AD,Opposition
PA722398,Rebeyrotte,Rémy,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Saône-et-Loire,Professeur d'économie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA736201,Taillé-Polian,Sophie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,STI,11.0,Val-de-Marne,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/taille-polian-sophie,#77AA79,Opposition
PA757225,Seo,Mikaele,PO800538,RE,Renaissance,RE,M.,MIO,1.0,Wallis-et-Futuna,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/seo-mikaele-24245,#61468F,Majoritaire
PA774954,Blin,Anne-Laure,PO800508,LR,Les Républicains,LR,Mme,ABI,3.0,Maine-et-Loire,Juriste,https://www.hatvp.fr/pages_nominatives/blin-anne-laure-20484,#4565AD,Opposition
PA774958,Leseul,Gérard,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,GLE,5.0,Seine-Maritime,Cadre d'entreprise / enseignant universitaire,https://www.hatvp.fr/pages_nominatives/leseul-gerard-20487,#DF84B5,Opposition
PA774960,Santiago,Isabelle,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,ISA,9.0,Val-de-Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/santiago-isabelle-8082,#DF84B5,Opposition
PA774962,Lebon,Karine,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,Mme,KLE,2.0,Réunion,Professeure des écoles,https://www.hatvp.fr/pages_nominatives/lebon-karine-20486,#991414,Opposition
PA783457,Habert-Dassault,Victor,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Oise,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition
PA791812,Chikirou,Sophia,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,SCHI,6.0,Paris,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/chikirou-sophia-24207,#E42313,Opposition
PA791824,Legrain,Sarah,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,SLE,16.0,Paris,Professeure de français,https://www.hatvp.fr/pages_nominatives/legrain-sarah-24203,#E42313,Opposition
PA793094,Ray,Nicolas,PO800508,LR,Les Républicains,LR,M.,NRA,3.0,Allier,Inspecteur principal des Finances publiques,https://www.hatvp.fr/pages_nominatives/ray-nicolas-24253,#4565AD,Opposition
PA793102,Girard,Christian,PO800520,RN,Rassemblement National,RN,M.,CGI,1.0,Alpes-de-Haute-Provence,Ancien cadre,https://www.hatvp.fr/pages_nominatives/girard-christian-24287,#35495E,Opposition
PA793110,Walter,Léo,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Alpes-de-Haute-Provence,Directeur d'école,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition
PA793122,Daubié,Romain,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,RDA,2.0,Ain,Avocat,https://www.hatvp.fr/pages_nominatives/daubie-romain,#CE5215,Minoritaire
PA793134,Buisson,Jérôme,PO800520,RN,Rassemblement National,RN,M.,JBI,4.0,Ain,Professeur d'italien,https://www.hatvp.fr/pages_nominatives/buisson-jerome-24280,#35495E,Opposition
PA793146,Dragon,Nicolas,PO800520,RN,Rassemblement National,RN,M.,NDR,1.0,Aisne,Profession libérale,https://www.hatvp.fr/pages_nominatives/dragon-nicolas-24250,#35495E,Opposition
PA793158,Beaurain,José,PO800520,RN,Rassemblement National,RN,M.,JBE,4.0,Aisne,Artisan,https://www.hatvp.fr/pages_nominatives/beaurain-jose-24140,#35495E,Opposition
PA793166,Dessigny,Jocelyn,PO800520,RN,Rassemblement National,RN,M.,JDG,5.0,Aisne,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/dessigny-jocelyn-24262,#35495E,Opposition
PA793174,Monnet,Yannick,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,YMO,1.0,Allier,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/monnet-yannick-24259,#991414,Opposition
PA793182,Bovet,Jorys,PO800520,RN,Rassemblement National,RN,M.,JBV,2.0,Allier,Chauffeur-livreur,https://www.hatvp.fr/pages_nominatives/bovet-jorys-24137,#35495E,Opposition
PA793190,Heydel Grillere,Laurence,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Ardèche,Ingénieur agronome,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793194,Vuibert,Lionel,PO800538,RE,Renaissance,RE,M.,LVU,1.0,Ardennes,Directeur général,https://www.hatvp.fr/pages_nominatives/vuibert-lionel-24177,#61468F,Majoritaire
PA793210,Panifous,Laurent,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Ariège,Directeur d'établissements sanitaires et sociaux,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition
PA793218,Guitton,Jordan,PO800520,RN,Rassemblement National,RN,M.,JGT,1.0,Aube,Assistant Parlementaire,https://www.hatvp.fr/pages_nominatives/guitton-jordan-24258,#35495E,Opposition
PA793230,Ranc,Angélique,PO800520,RN,Rassemblement National,RN,Mme,ARA,3.0,Aube,Sans activité professionnelle,https://www.hatvp.fr/pages_nominatives/ranc-angelique-24274,#35495E,Opposition
PA793238,Barthès,Christophe,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Aude,Agriculteur sur moyenne exploitation,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793246,Falcon,Frédéric,PO800520,RN,Rassemblement National,RN,M.,FFA,2.0,Aude,Commerçant et assimilé,https://www.hatvp.fr/pages_nominatives/falcon-frederic-24248,#35495E,Opposition
PA793254,Rancoule,Julien,PO800520,RN,Rassemblement National,RN,M.,JRN,3.0,Aude,Profession libérale,https://www.hatvp.fr/pages_nominatives/rancoule-julien-24149,#35495E,Opposition
PA793262,Alexandre,Laurent,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,LAL,2.0,Aveyron,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/alexandre-laurent-24165,#E42313,Opposition
PA793270,Rousset,Jean-François,PO800538,RE,Renaissance,RE,M.,JRO,3.0,Aveyron,Chirurgien,https://www.hatvp.fr/pages_nominatives/rousset-jean-francois-24339,#61468F,Majoritaire
PA793278,Roubache,Sabrina,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Bouches-du-Rhône,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793282,Parakian,Didier,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Bouches-du-Rhône,DIRIGEANT D'ENTREPRISE,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793290,Lelouis,Gisèle,PO800520,RN,Rassemblement National,RN,Mme,GLL,3.0,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/lelouis-gisele-24333,#35495E,Opposition
PA793298,Tivoli,Lionel,PO800520,RN,Rassemblement National,RN,M.,LTI,2.0,Alpes-Maritimes,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/tivoli-lionel-24176,#35495E,Opposition
PA793306,Pradal,Philippe,PO800514,HOR,Horizons et apparentés,HOR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Alpes-Maritimes,Expert comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#32B3CA,Minoritaire
PA793314,Masson,Alexandra,PO800520,RN,Rassemblement National,RN,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Alpes-Maritimes,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793322,D'Intorni,Christelle,PO800508,LR,Les Républicains,LR,Mme,CIN,5.0,Alpes-Maritimes,Avocate,https://www.hatvp.fr/pages_nominatives/d-intorni-christelle-20430,#4565AD,Opposition
PA793330,Masson,Bryan,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Alpes-Maritimes,Profession intermédiaire administrative de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793342,Martin (Alpes-Maritimes),Alexandra,PO800508,LR,Les Républicains,LR,Mme,AMT,8.0,Alpes-Maritimes,Employé civil et agent de service de la fonction publique,https://www.hatvp.fr/pages_nominatives/martin-(alpes-maritimes)-alexandra,#4565AD,Opposition
PA793354,Mélin,Joëlle,PO800520,RN,Rassemblement National,RN,Mme,JME,9.0,Bouches-du-Rhône,Médecin expert judiciaire,https://www.hatvp.fr/pages_nominatives/melin-joelle,#35495E,Opposition
PA793362,Gonzalez,José,PO800520,RN,Rassemblement National,RN,M.,JGO,10.0,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/gonzalez-jose-24144,#35495E,Opposition
PA793374,Baubry,Romain,PO800520,RN,Rassemblement National,RN,M.,RBA,15.0,Bouches-du-Rhône,Policier et militaire,https://www.hatvp.fr/pages_nominatives/baubry-romain-24174,#35495E,Opposition
PA793382,Taché,Emmanuel,PO800520,RN,Rassemblement National,RN,M.,ETA,16.0,Bouches-du-Rhône,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/tache-emmanuel-24318,#35495E,Opposition
PA793394,Delaporte,Arthur,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,ADE,2.0,Calvados,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/delaporte-arthur-24229,#DF84B5,Opposition
PA793398,Patrier-Leitus,Jérémie,PO800514,HOR,Horizons et apparentés,HOR,M.,JPI,3.0,Calvados,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/patrier-leitus-jeremie-24284,#32B3CA,Minoritaire
PA793416,Sertin,Freddy,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Calvados,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793432,Allisio,Franck,PO800520,RN,Rassemblement National,RN,M.,FAL,12.0,Bouches-du-Rhône,Profession libérale,https://www.hatvp.fr/pages_nominatives/allisio-franck-24180,#35495E,Opposition
PA793444,Bompard,Manuel,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,MBO,4.0,Bouches-du-Rhône,Ingénieur,https://www.hatvp.fr/pages_nominatives/bompard-manuel-16003,#E42313,Opposition
PA793452,Davi,Hendrik,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,HDA,5.0,Bouches-du-Rhône,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/davi-hendrik-24305,#E42313,Opposition
PA793464,Delogu,Sébastien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,SDL,7.0,Bouches-du-Rhône,Sans profession,https://www.hatvp.fr/pages_nominatives/delogu-sebastien-24179,#E42313,Opposition
PA793476,Dubois,Francis,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Corrèze,Technicien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition
PA793500,Bordat,Benoît,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Côte-d'Or,Conseiller foncier agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793508,Brigand,Hubert,PO800508,LR,Les Républicains,LR,M.,HBI,4.0,Côte-d'Or,Ancienne profession intermédiaire,https://www.hatvp.fr/pages_nominatives/brigand-hubert-22438,#4565AD,Opposition
PA793520,Cosson,Mickaël,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,MCO,1.0,Côtes-d'Armor,Chargé d'opérations urbanisme,https://www.hatvp.fr/pages_nominatives/cosson-mickael-18183,#CE5215,Minoritaire
PA793528,Bouloux,Chantal,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Côtes-d'Armor,Directrice d'Ehpad,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793532,Lepvraud,Murielle,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,MLV,4.0,Côtes-d'Armor,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/lepvraud-murielle-24168,#E42313,Opposition
PA793548,Colombier,Caroline,PO800520,RN,Rassemblement National,RN,Mme,CCO,3.0,Charente,Ancienne avocate / Ancien cadre,https://www.hatvp.fr/pages_nominatives/colombier-caroline-24233,#35495E,Opposition
PA793560,Babault,Anne-Laure,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Charente-Maritime,Cadre administratif et commercial d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire
PA793572,Plassard,Christophe,PO800514,HOR,Horizons et apparentés,HOR,M.,CPL,5.0,Charente-Maritime,Profession libérale,https://www.hatvp.fr/pages_nominatives/plassard-christophe-24298,#32B3CA,Minoritaire
PA793588,Pacquot,Nicolas,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Doubs,Ingénieur et cadre technique d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793592,Grangier,Géraldine,PO800520,RN,Rassemblement National,RN,Mme,GGA,4.0,Doubs,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/grangier-geraldine-24345,#35495E,Opposition
PA793608,Levavasseur,Katiana,PO800520,RN,Rassemblement National,RN,Mme,KLV,2.0,Eure,Ouvrier de type industriel,https://www.hatvp.fr/pages_nominatives/levavasseur-katiana-24133,#35495E,Opposition
PA793616,Mauvieux,Kévin,PO800520,RN,Rassemblement National,RN,M.,KMA,3.0,Eure,Conseiller en assurance,https://www.hatvp.fr/pages_nominatives/mauvieux-kevin-24160,#35495E,Opposition
PA793624,Brun,Philippe,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,PBR,4.0,Eure,Magistrat administratif,https://www.hatvp.fr/pages_nominatives/brun-philippe-24275,#DF84B5,Opposition
PA793632,Houssin,Timothée,PO800520,RN,Rassemblement National,RN,M.,THO,5.0,Eure,Cadre,https://www.hatvp.fr/pages_nominatives/houssin-timothee-24241,#35495E,Opposition
PA793644,Leclercq,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Eure-et-Loir,Cadre agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire
PA793656,Pollet,Lisette,PO800520,RN,Rassemblement National,RN,Mme,LPO,2.0,Drôme,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/pollet-lisette-24138,#35495E,Opposition
PA793664,Pochon,Marie,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,MPC,3.0,Drôme,Responsable associative,https://www.hatvp.fr/pages_nominatives/pochon-marie-24145,#77AA79,Opposition
PA793672,Loir,Christine,PO800520,RN,Rassemblement National,RN,Mme,CLO,1.0,Eure,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/loir-christine-24283,#35495E,Opposition
PA793680,Couturier,Catherine,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Creuse,Ancienne profession intermédiaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition
PA793688,Martin,Pascale,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Dordogne,Ancien cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition
PA793696,Muller,Serge,PO800520,RN,Rassemblement National,RN,M.,SMU,2.0,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/muller-serge-24188,#35495E,Opposition
PA793708,Peytavie,Sébastien,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,SPY,4.0,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/peytavie-sebastien-24183,#77AA79,Opposition
PA793716,Croizier,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,LCR,1.0,Doubs,"Professeur des écoles, instituteur et assimilé",https://www.hatvp.fr/pages_nominatives/croizier-laurent-24166,#CE5215,Minoritaire
PA793724,Sala,Michel,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Gard,Ancien cadre du secteur bancaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition
PA793736,Clouet,Hadrien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,HCL,1.0,Haute-Garonne,Sociologue,https://www.hatvp.fr/pages_nominatives/clouet-hadrien-24301,#E42313,Opposition
PA793744,Stambach-Terrenoir,Anne,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,AST,2.0,Haute-Garonne,Professeure de piano,https://www.hatvp.fr/pages_nominatives/stambach-terrenoir-anne-24282,#E42313,Opposition
PA793756,Piquemal,François,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,FPI,4.0,Haute-Garonne,Enseignant,https://www.hatvp.fr/pages_nominatives/piquemal-francois-24200,#E42313,Opposition
PA793772,Bex,Christophe,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,CBE,7.0,Haute-Garonne,Retraité,https://www.hatvp.fr/pages_nominatives/bex-christophe-24294,#E42313,Opposition
PA793780,Arrighi,Christine,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,CAR,9.0,Haute-Garonne,Ancien cadre,https://www.hatvp.fr/pages_nominatives/arrighi-christine-24260,#77AA79,Opposition
PA793792,Esquenet-Goxes,Laurent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10.0,Haute-Garonne,Informaticien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire
PA793796,Taupiac,David,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,DTA,2.0,Gers,Consultant aéronautique,https://www.hatvp.fr/pages_nominatives/taupiac-david-24308,#F8D434,Opposition
PA793816,Thomin,Mélanie,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,MTH,6.0,Finistère,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/thomin-melanie-24161,#DF84B5,Opposition
PA793832,Gillet,Yoann,PO800520,RN,Rassemblement National,RN,M.,YGI,1.0,Gard,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/gillet-yoann,#35495E,Opposition
PA793844,Bordes,Pascale,PO800520,RN,Rassemblement National,RN,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Gard,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793852,Meurin,Pierre,PO800520,RN,Rassemblement National,RN,M.,PME,4.0,Gard,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/meurin-pierre-24150,#35495E,Opposition
PA793860,Zgainski,Frédéric,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Gironde,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire
PA793872,Oziol,Nathalie,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,NOZ,2.0,Hérault,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/oziol-nathalie-24182,#E42313,Opposition
PA793876,Cristol,Laurence,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Hérault,Médecin spécialiste en onco-gériatrie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793884,Rome,Sébastien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Hérault,"Professeur des écoles, instituteur et assimilé","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition
PA793892,Galzy,Stéphanie,PO800520,RN,Rassemblement National,RN,Mme,SGA,5.0,Hérault,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/galzy-stephanie-24211,#35495E,Opposition
PA793904,Lopez-Liguori,Aurélien,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Hérault,Attaché parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793912,Carrière,Sylvain,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,SCA,8.0,Hérault,Employé de commerce,https://www.hatvp.fr/pages_nominatives/carriere-sylvain-24217,#E42313,Opposition
PA793928,Diaz,Edwige,PO800520,RN,Rassemblement National,RN,Mme,EDI,11.0,Gironde,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/diaz-edwige-24319,#35495E,Opposition
PA793940,Cazenave,Thomas,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Gironde,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
PA793944,Martin (Gironde),Alexandra,PO800538,RE,Renaissance,RE,Mme,AMAR,1.0,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/martin-(gironde)-alexandra-26044,#61468F,Majoritaire
PA793948,Thierry,Nicolas,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,NTH,2.0,Gironde,Consultant en développement durable,https://www.hatvp.fr/pages_nominatives/thierry-nicolas,#77AA79,Opposition
PA793964,de Fournas,Grégoire,PO800520,RN,Rassemblement National,RN,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Gironde,Viticulteur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#35495E,Opposition
PA793980,Fournier,Charles,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,CFO,1.0,Indre-et-Loire,"Consultant, formateur",https://www.hatvp.fr/pages_nominatives/fournier-charles,#77AA79,Opposition
PA793992,Alfandari,Henri,PO800514,HOR,Horizons et apparentés,HOR,M.,HAL,3.0,Indre-et-Loire,"Ancien artisan, commerçant, chef d'entreprise",https://www.hatvp.fr/pages_nominatives/alfandari-henri-22152,#32B3CA,Minoritaire
PA794004,Hugues,Servane,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Isère,Professeur des écoles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire
