acteur_id,dim1,dim2
PA794450,0.5446525011155047,-0.3334985468216548
PA794458,-0.6466083244836742,-0.041583492107888
PA794470,0.4251502931868146,-0.213294751231957
PA794478,-0.780222195074927,-0.0998645247492363
PA794486,0.4419439438790715,-0.2939549106878942
PA794494,-0.2482793889103359,-0.0909853176083332
PA794502,0.0656329133254163,0.7498237070873915
PA794510,0.4097881625290705,-0.2836636985079778
PA794522,0.0805692234175721,0.4929456926022411
PA794530,0.0624970355439713,0.7119819884514675
PA794538,0.0922148095385324,0.6823982052300046
PA794562,0.1108770537145422,0.7971091329386771
PA794570,0.0843760238626382,0.829515003556323
PA794582,0.0837659380328166,0.6602550196274103
PA794590,0.1411472678232107,0.7694202835250079
PA794598,0.1672464129087684,0.7710629901449263
PA794626,-0.0891085946045926,-0.0753825338652379
PA794638,0.0904161178561501,0.8932719451948687
PA794650,-0.3777176468747367,-0.0121679655330041
PA794658,0.5296067926594026,-0.4117019623187833
PA794670,0.0903041756636352,0.6951099204497033
PA794678,0.0898198598184776,0.7033409833109248
PA794686,-0.6353846147525329,-0.0626471366336751
PA794702,0.3879389140702397,-0.1899532710572431
PA794718,0.0540940541737994,0.5485727352937517
PA794734,0.0751876255840446,0.7150189851438638
PA794762,0.1073019507663539,0.7187978072317581
PA794770,0.0719212116254666,0.6558754838936047
PA794778,-0.4680539762041444,-0.1444476271086304
PA794786,-0.9923458914823668,-0.1154244339551981
PA794798,0.5859503048039177,-0.3731334904150984
PA794802,0.5305141763326718,-0.3365098311447914
PA794810,0.4268218277509993,-0.2043897056257408
PA794818,0.3883707577338671,-0.2061598477624385
PA794830,0.2404840375001775,-0.2487289919551158
PA794838,0.3881214354394559,-0.2010614518009128
PA794846,0.4745717112966002,-0.3174184973393256
PA794854,-0.3663572879060632,-0.0943603640741601
PA794870,-0.71168855443909,-0.0972912975698071
PA794878,0.4216990191786764,-0.2608443964102152
PA794886,0.093784184082906,0.6931065743051307
PA794894,0.1103684060402051,0.8221428855164404
PA794906,-0.6007654454705127,-0.0636129877212635
PA794914,0.3231317220861197,-0.0432700608469198
PA794930,0.4581947845737689,-0.3382372486174206
PA794938,-0.7286125722511634,-0.0810705436436256
PA794946,0.1197388679129868,0.7655271414622983
PA794954,0.1382119953019564,0.96467956149167
PA794974,0.5063524085500163,-0.3310657423471779
PA794982,0.5101085838506003,-0.3186940085411159
PA794994,0.2268458813594627,0.094087779230393
PA795010,-0.4532717783418977,-0.1481855772583033
PA795026,0.363276452408286,-0.2143619513061517
PA795046,0.5658537146089937,-0.4503539074150245
PA795050,0.3603731418819862,-0.2148084049912393
PA795058,-0.4404838145753021,-0.1740420726161603
PA795068,0.5679728282523148,-0.4147188470940758
PA795076,-0.501445620890688,-0.1822957822506588
